"","C3L.00104","C3L.00365","C3L.00674","C3L.00677","C3L.01040","C3L.01043","C3L.01045","C3L.01046","C3L.01048","C3L.01049","C3L.01061","C3L.01142","C3L.01146","C3L.01149","C3L.01154","C3L.01155","C3L.01156","C3L.01157","C3L.01327","C3L.01834","C3L.01887","C3L.02041","C3L.02465","C3L.02504","C3L.02542","C3L.02642","C3L.02704","C3L.02705","C3L.02707","C3L.02708","C3L.02900","C3L.02955","C3L.02970","C3L.02984","C3L.03260","C3L.03266","C3L.03387","C3L.03390","C3L.03392","C3L.03400","C3L.03405","C3L.03407","C3L.03681","C3L.03727","C3L.03728","C3L.03744","C3L.03748","C3L.03968","C3L.04084","C3N.00661","C3N.00662","C3N.00663","C3N.00665","C3N.01192","C3N.01196","C3N.01334","C3N.01364","C3N.01366","C3N.01367","C3N.01368","C3N.01369","C3N.01505","C3N.01515","C3N.01517","C3N.01518","C3N.01798","C3N.01814","C3N.01815","C3N.01816","C3N.01818","C3N.01851","C3N.01852","C3N.01856","C3N.01857","C3N.02181","C3N.02183","C3N.02185","C3N.02186","C3N.02188","C3N.02190","C3N.02255","C3N.02256","C3N.02769","C3N.02770","C3N.02782","C3N.02783","C3N.02784","C3N.02785","C3N.02786","C3N.02788","C3N.03070","C3N.03088","C3N.03180","C3N.03182","C3N.03183","C3N.03184","C3N.03186","C3N.03188","C3N.03473","PT.NPJ7","PT.P44H","PT.QVJO","PT.R55F","PT.RN5K","PT.RU72","PT.UTHO","PT.WVLH","PT.Y8DK"
"CSNK2B","-0.360573895958163","0.0416276000191058","1.44564162531598","-0.457163340638295","-1.11965669217326","-0.124398960285101","-1.61799064077549","-2.72556439487259","-0.781517812378012","0.160775410647225","0.757713649957556","-1.19893336318068","-2.04785423449228","-1.03112528688245","0.584453057131721","-0.840982186695184","0.424583853860077","-0.166269656232456","-0.861394111163881","-0.711100389991332","0.670477209093371","0.39447592087767","-0.90112940825375","-0.986238426022713","-0.479822067560519","-0.795497594817883","1.80159065414861","4.28390146275948","0.93383605202766","-0.0915919638411778","0.432293674013314","0.617027468310572","1.1236581125534","-0.224561061123225","1.68521578935941","1.90500010405983","-1.5547437797854","0.367374153980003","2.38763244604821","-0.479690890237566","-1.11907571792285","-1.95613597088953","2.07786536733972","-3.06112318410215","-1.28720260704782","0.1827083810245","-1.19392615003821","1.02460164610611","-0.474369226318384","1.75064190429665","-0.291469191642689","0.171729059014929","-1.37299631920599","1.59105796838759","0.00800552990066601","1.42828663718345","0.0563902260309236","-0.329399777311085","0.842131357271815","0.806708464284496","-0.444826847535055","-1.09487548315452","-1.05731045648119","0.964968064082279","-0.199117189571399","0.792728410680555","2.87807649837799","1.13548523813726","0.521915868080398","-0.308166763274284","0.687727747499288","0.938874466580541","-0.50678588574515","0.481673048943662","2.49423517188069","-1.31098281761132","1.81895835562804","2.03756046522905","0.191310515518002","1.71459317069145","2.97516881526454","0.808238518950701","2.53035198094673","1.95515755528129","0.727577660512006","0.672844780441573","0.426666219267083","1.2004459533863","1.56988529875492","-1.4417683214743","0.771184025123308","0.461849287030169","0.231472680308389","-1.78513697703512","0.646209464719675","0.980687912330333","0.50864852985417","1.48129604679229","0.484524886187728","-0.643658511207956","-0.338634887785281","-0.863909396061042","-0.0326217801567244","-1.05523322824696","-0.852548404179815","-0.45496329759026","-0.456934512205896","-1.03081907225334"
"MAPK12","-0.310394877030962","-0.327390986493002","-1.79217585548664","0.0992687837797895","1.30519863680352","-0.980613043429687","0.900326364565348","0.81413387024373","-0.812047391901518","-0.56922527295397","-0.215881938203499","-0.493947348539201","0.747927044022494","-0.00437100974007993","-0.143409785674122","1.13442541350508","0.0845565633670057","1.51341705467147","-0.536672780616168","0.269584980443962","0.331262100466378","-0.33575859676574","-1.70961133200265","0.959456910684683","-0.641290189209171","0.842411558006611","-0.157372822194878","-1.29132259215424","0.29450313648009","-1.92987901425081","-1.53271344698362","0.513303202822059","1.10012707273055","-1.30343889613545","-1.30662238020396","-1.09756441294452","0.768201953364798","0.449271660319432","-1.24740712461253","-1.10551618017438","0.484680377812201","-0.0739563895272659","-1.0406796245626","0.823809924857564","0.858967064113377","-1.49375096193046","-0.392727335738675","-0.252483035459096","-0.00180903840394647","0.966885227536905","0.850100567901572","-2.20578279070555","-0.854645914148248","-0.715896822070236","-0.464385532700503","0.113016768520479","-1.01737244671086","0.295555225136188","-0.523313337291704","0.499045471532807","-0.635973975961745","-2.79206103246778","-0.0873300550767282","-0.0390152361178296","-1.00997815521855","1.15548266571361","-0.0463408099067874","-1.68308443017992","-0.470426623758404","1.00154734028556","-1.9728887538937","-0.210593973262085","0.40119308452515","0.377342015035398","0.315045308289393","-1.150118996892","0.582568203688769","-0.526474701432267","0.210023224357086","-0.49332554891563","0.457180507803713","0.0726792566305496","0.39149218718382","1.08087862934965","-0.034650801740657","-0.704278439542568","-1.21879620958396","0.754808667396482","-1.9679975807656","0.727577232773384","-1.93048032625047","0.511475765889558","0.773510700009431","-0.346492022162621","-0.922557778391501","0.0721061513382174","0.72992583026595","0.816223415312704","-0.666141869624052","0.349327928580978","1.21437378666132","1.33438423856578","0.869720789791567","0.480420192403345","0.851478000536554","1.01514594381878","0.590433672337467","0.846515010385156"
"PRKCQ","0.665659578689482","1.62990749540437","-0.0301182800763317","-0.788425786650159","-0.165350370396035","1.03365029527397","-0.150543222857206","-1.0774216129691","1.20535950425672","1.21101572024772","1.60287051744978","0.135857450639631","-1.23296968654973","-0.485313231650967","1.17074967966066","-1.17604198714287","1.21289783655216","0.328066024226164","0.793432128448194","0.161283487011458","0.615400359321974","0.499497861859447","0.0133178614963523","0.46849109460049","1.11185305476691","-0.0131568325180808","0.571918117396825","0.7705162337469","1.38776863466694","0.340384850168275","0.750666323489233","0.0652621761654899","0.369797509458552","0.605401496740607","1.21720902654151","1.56352301223995","-0.986839074084899","0.476737494473927","-0.465845665847778","1.08022699469513","-0.451840550188842","0.684947106526621","0.432864122629619","0.461662070509244","0.61847069703582","-0.236516944676998","1.1692175435656","0.751199513660128","1.20324336859963","1.16227117872188","1.09053282254953","-0.391839648743035","0.446812660638417","1.24908647459134","0.395049238961679","0.771414572173024","-0.713319699034304","-0.0312499425071","0.197038749622722","1.45985424799117","0.660356605132069","0.170392925917803","0.670113657889916","1.25663326712048","0.0419674195891759","1.21521045288042","1.00200220182446","-0.144575896055601","0.601110046225924","0.808592315748801","-0.449143672939353","0.823041328088086","-0.1707378524752","-0.323550118233706","0.510550396780822","0.97075120190092","0.467906877577345","1.0560414586562","1.40764873077664","1.01973459217765","0.149546492312892","0.892929121342108","0.148039927754144","-0.274350216419252","1.32306558025922","1.12063589218333","0.315051587343049","-0.749670633279186","-0.364192314016738","-0.938076831381782","1.04906803721916","-0.550972958681754","-0.450792788019853","-0.312390113384298","0.795091354331186","0.746521222552194","-0.865861644546639","0.571674386215122","1.05729534508131","-1.2576939981808","-1.29738099918909","-1.65455814928091","-1.53927178420333","-0.956976856652973","-1.19491273525456","-1.07553600831562","-1.42522468652795","-1.6885690571911"
"AKT3","-1.17630181997213","-0.576893719315931","-0.999281945562808","1.86072238497917","0.16684359605791","-0.792334876863794","-0.745136473757242","0.0537134108422082","-0.587247740835261","-0.738685068468405","-1.26604228220476","-0.277742470524556","1.05763489244166","0.315637601147574","-0.523179313487524","1.17881022343681","-0.78820844951578","0.490753296449602","-0.837265711383405","0.295677890544907","0.60617728449647","-0.483188738063387","0.0394601240831999","-0.161327526350475","-1.52333825891137","0.566953204460404","-0.360811441409044","-1.27845378681232","-0.537738946711404","0.0288307849606365","0.407606969200211","-0.0176487951528582","-0.492336558332117","0.170478036478012","-0.564670953250243","-1.24071485839883","0.678927270482183","-0.797172758376036","0.432109716025403","-0.426624617931858","-0.555272270231775","-0.21499268122598","0.321077943014012","-0.609960988184141","-0.193475317265046","-0.14681118059646","-0.666770065879212","-1.04667584187515","-0.168940532500548","-1.29240098519133","-1.55327689108194","0.204338192007739","-1.60264315226991","-1.08978334710124","-0.634603644667822","-0.312023796086251","0.0237691198993621","-0.0343998110694844","-0.941382036368436","-0.190796178281266","0.545298710172174","-0.650209182116168","-1.96507650250129","-1.1073541528967","0.611364483464184","-0.588901159027457","-0.336840199370879","0.839525021887429","-0.212780610309706","-0.23036437961107","-0.0222253886439149","-1.00616581211407","-0.380784823250066","0.444201647288667","-0.227071498741399","-0.966326176971956","-0.381701947674031","-1.2778833902932","-0.654438826743179","-0.566414539637661","0.930816439615433","-1.10499819174691","-0.169161537240284","-0.707777345423569","-1.00743173970892","-1.34917434583346","-0.12009618911788","0.878497768175246","-0.00677949849377689","0.888103511283551","-0.857654199702542","0.917554950914567","0.483256986356193","0.410417761464683","-0.641335662776727","-0.65526217195584","0.0981457278950137","0.639407973443686","-1.28605112631711","1.09836989523383","0.940075655253607","1.34079398005592","1.25324938480581","0.678094774462457","0.965525771482146","0.73069842210775","0.844203582351725","1.15471126868237"
"MAPK10","-0.824180841959929","-1.44811626684832","-1.64237399615048","0.96259192600574","-0.0221211757815102","-1.03467273143304","-1.00410218315776","2.59293891340963","-0.349771323577616","-0.534811570639768","-0.807695030910869","-0.272511716085993","0.824975111607523","0.162217183070101","-1.49417410903161","-0.823444652334713","0.0916252305719566","0.203323626893061","-1.80725544621532","2.5302952502287","-0.288068105537733","-1.21300547953594","-1.32526893040353","-1.08793955545044","-1.20566714036049","0.257671118378715","1.04112725318333","0.205515830830047","-0.0491731313219563","-0.832183813201069","1.00196672139031","1.33207912198194","-0.71272998061951","1.66368926254781","0.0643904143696455","-2.12050801952849","1.00860404834146","-0.560253287129815","-0.409834691838204","-1.40916061495332","-0.731143469595559","1.87926141628847","0.371722078838994","-0.369682640543462","-1.47857771676556","-0.128339615810047","-0.0513007099352466","-1.51285735967341","-0.00654766046436608","-0.507831442785775","-0.333551955833173","-0.504343202749334","-0.0778013643401976","-0.301142964833674","-0.696613628942094","0.985979871174901","-0.846137425034028","-0.311795716729868","-0.817968646990715","1.23020983421046","-0.39073594262241","-0.891309849657615","-0.246812470756904","-1.40658204368698","-0.601466724109003","-0.613835002699255","-0.139132237869888","-0.359685506644277","-0.690315220342094","-1.30234960005852","2.34118202112873","0.479357598154551","0.976621576736194","1.22420512712005","-0.788610585162243","1.71109983317364","-1.39007197313913","0.798878857277621","0.296246560864415","-0.254442713776663","-0.832177512854494","-0.462724651162061","-1.86769222367099","1.3584188658315","-1.18207027856853","1.76663096060297","-0.786106878166551","1.73614788067194","-1.07693515202766","0.775549001752338","-1.36120480953964","1.16166325301886","1.26582528799206","0.226376341410088","-0.262466638076422","-0.716093773769614","0.755803488007633","-0.216288047634817","0.20892926321828","0.986703997615112","1.2868890231426","-0.0856539318218589","-0.17314864558916","0.454979993836505","1.29058664977324","0.549335929806342","0.123248633907241","0.776251817840238"
"RPS6KA4","-0.316094818883706","1.00794982856856","2.11119742225562","-0.025440339835945","2.45561697113901","0.62034183139193","0.489232243407492","0.289441151656931","-0.534977753625911","1.07496526577654","-0.660602917706929","0.907954287267317","0.183099086800231","-1.64910481140545","-1.00708160135305","-1.25797370200094","-0.623924086029655","-0.810576136354624","-0.687839529340746","1.17093638489019","1.923104223095","0.201648466629811","0.523068274135716","-0.429843695895212","-1.67432562362273","-0.707250582323218","-0.140572404273503","0.793769075690686","1.3249526372676","-0.847952642898499","-1.09192107891512","-0.203111578881899","-0.984368363445621","-1.27827928578009","2.28989646731363","0.391440933155948","-1.22602899285029","0.37230995664232","-1.14375251844919","0.453803636554026","-1.13133734870017","1.26687061874729","-0.47957584790163","1.00218479312852","1.37780159230405","0.797200921863651","-0.525619300330535","1.09470595954687","-0.156002332008904","-0.0789232602431578","-0.602291321631547","-0.717361636425358","-1.29723403036763","1.98284441173927","1.11635425045479","0.585008678153414","2.30377136645744","0.322219083208855","1.76315211616027","-0.284860163270999","0.283087584049252","1.40560954413139","0.936382700200228","1.66832527497184","0.507181168881089","2.35973025937671","-0.36183684820333","0.463885774961996","2.40221664094397","-0.26955371762914","-0.688317283329888","1.30470686338283","0.136146590200232","0.197472024822735","-0.689468491661832","0.22924411030532","-1.86944690011511","-0.260030494320788","0.379632373244403","-0.440822036885059","-0.568293304814113","-1.29536894129736","1.11737546478465","-0.475137391183635","1.29374676687564","0.337012421325274","1.02309534907682","0.166423999419335","1.63685527157851","1.04364627590983","0.245699264804292","0.0973011052077772","2.01903359539511","1.3077998709032","0.469607041391099","1.02206608558754","-0.0314438512540664","2.50921222538754","-0.861280856418937","-1.15494619572668","-1.11662451193999","-0.949937805635614","-1.16142343984499","-1.01265364849158","-1.01527024101738","-1.20965334672517","-1.34630425832828","-0.643557082205429"
"EIF2AK1","0.010314476985341","0.155380175490103","0.660081877368285","0.684050116686694","0.721932747806973","0.397569057042342","1.94320235013259","0.329128337306648","1.31179821149023","-0.885583413584811","-0.660713079339374","0.945635256912871","1.07592915338908","-0.183664733990667","0.205901918801607","1.1444222621032","-0.839656552451914","1.49580683681774","1.12536528788254","0.333222394435686","0.427423924336375","0.643859617097306","-0.482040079699983","-1.31802643784463","-0.824372011505436","0.784101391997169","-1.81200918016431","0.790449127209019","-1.81445473049443","-1.9786673526036","0.422544846800708","0.806411981572686","-1.93482794797758","-0.300366752773407","-0.573194001753629","0.0843273216555838","1.39853147369524","-0.296990060946528","-0.204552783625726","1.07947244092093","1.48054601173736","-1.88680648857735","1.32907240952247","1.15024842055963","-0.581298113358967","-0.472947270057187","-0.409935796223064","-0.991911597789027","-1.23211383557846","-0.13689306967286","-1.6035162830762","-0.607352118265898","0.00165793451273247","-0.290354604294767","-0.88507427182541","-0.920181244819811","0.155880248669774","0.835458852710324","0.373052679551148","-0.229578597042185","0.362798363634661","0.813639669968167","-1.55258401227823","-1.01146735202511","-0.552743746000516","-1.41722525902906","-1.60277324588406","0.715574494653712","-1.36632408528395","0.590696101932633","0.547387965978971","-0.8474063856965","-0.455999388351196","0.491811096967706","-0.622029303075922","-0.780185361984206","0.0647422616146363","-1.44531140981224","-1.00949901500607","0.010650668529316","-1.94057406606463","-1.08201915930147","-0.70051310167028","-2.10138706252163","-1.99037749805613","-1.26465122692814","-0.687769889579079","0.313947202527134","-0.322948868231125","0.667274977650801","-1.45939842508737","-0.147866711169456","0.75268274381793","-0.458069679215391","-1.3017575819919","-1.14787537215474","0.308134137977797","0.453171407683552","-0.404655619733946","0.720017292416925","1.41071118475385","0.43230727906285","0.26198655261233","0.629860376202964","0.81818826416306","0.930591382255399","0.254939386361959","0.407195852460128"
"PKN1","2.00913015821396","0.14385763818119","0.23188839667394","-2.66214050986188","0.377988124949761","0.855559600364156","0.984614112183474","0.820429341237961","1.74854516141207","-0.41255691925318","0.0333979974001678","0.435558030951323","-0.711581780255549","0.13288136336205","1.60596970281826","-0.00861394806070158","2.15706294701079","0.70565444225561","1.6862770008338","-0.82532806071184","-0.435363400323662","1.59408595976576","-0.0182015979318541","0.20202427373887","1.18115915368466","-0.828718664705669","1.68775909530955","1.17982878789171","0.263907751770972","0.554982306121523","-0.202527682710083","0.570966067358631","-0.178403773229177","0.809493728696526","0.584144455833337","-1.09745311750118","0.147518786464789","1.23284239639795","-1.80489899221123","2.49997426461727","1.77130846928555","-0.276987159474876","1.04918334789046","1.35289032398575","0.193075409951899","-0.656433330260024","0.104434315675457","-0.185439127085163","1.99569713911793","0.819517050740411","0.789372705906638","-2.6901708466873","0.0538993437898793","0.585022109860679","-0.499660850770594","-1.06847612801737","-0.628782244312602","-0.111247948818426","-0.721702333436371","0.121585646105727","-0.628283380027431","-0.608825379919466","1.23736833058928","0.4891302980724","-2.21327702642274","1.57314110254421","0.576959093517077","-1.75430793079731","-0.57858255097143","0.80655883299555","-2.00426801751337","0.765831230027004","0.335818586065471","2.53417583732914","1.40904184682268","-0.501605853377684","2.06610263640684","1.604433431392","0.149823791757161","-0.0256376398719281","-0.412454960892482","1.47489012927836","-0.799244417499787","0.402657546355227","1.34541532276931","1.15757176801985","-1.14818080381818","-0.618390324427784","-0.590436289229434","0.147542556636653","0.0193578687716704","0.0920721050422407","-2.17595822953737","-1.74710254475033","0.625825535977247","-0.354486849456756","-0.166331146657087","0.822299157922841","1.26784813532535","0.0856644160586044","-0.0542483905668317","-1.23763115624069","-0.788581676386684","0.607625081551506","-0.361268103478227","-1.26096765223606","-0.803622898982952","-1.66630938210261"
"CAMK2B","-1.14090033332256","1.15807468289075","-1.79600590976971","-1.10227682597118","-0.193007587602908","1.24760056989538","0.63812587266081","0.800042681289919","1.08855736243671","0.713884287825646","-0.248994097326443","1.13907467993838","0.288605583803973","1.42296847042577","1.0389484568663","-0.241145758126328","0.615275801340226","-0.618675861941757","-0.970222374914056","-0.386448117835685","-2.63175127166911","-1.52630275201934","-0.884798180506771","-0.426501365906394","-0.354851585097273","-2.53179548688095","-0.327331078976949","0.277165007535449","-0.671322343330474","0.0899600910879736","0.0271540016120236","-1.13701732572854","-0.36260149013562","0.383972279146553","-2.04349684989055","-0.11999266823807","-1.67333146825084","1.50452953192445","1.22681083774772","1.33396745182505","0.517624348217126","0.488371109642946","0.295801296654146","1.76642053745792","1.68662358390995","1.62945480145422","1.46972515194463","0.400178906606353","-0.343953549505422","2.29943555041572","-0.160878011778038","-0.317594852419448","-0.645302491621323","0.50617951126871","0.652198029864444","-0.239834032802105","0.39477671705114","0.464935016824517","-0.00711617009474894","1.75355148086848","2.91223712762172","0.43653038079891","0.984005651139011","-0.273847336657306","1.09110308247205","0.253915635622213","-0.753976359325025","2.47218179988065","0.610226557114121","-0.711708707344147","-0.285353408216715","0.103228974711476","0.00375001925342635","-1.05992379955356","2.50366316737939","0.589712122380457","0.152084223931165","0.103427584280262","2.273383213725","1.52017462439279","-0.497505280140957","-1.06497366405624","0.337715497946907","-0.627672856452985","1.31469181803489","1.24182844134608","1.1776560646093","-2.1964095108836","1.33765107111043","-0.680548034252648","-1.37821604525414","0.729596610009255","-0.3335239823563","1.85906426239728","1.61971028472219","0.744777645117343","-0.533935213032836","-2.51239941169868","0.757303344075945","-0.917056809500231","-0.972934875150007","-1.31553371502243","-1.11452689567493","-0.835833891650232","-0.905182970730704","-1.288321401227","-1.057605228324","-1.09768946367259"
"MAP3K15","-0.113126173134586","-0.278104683698016","0.0738981090214107","0.468787221850703","0.0697808053076788","-0.127234139393745","0.557497615692764","1.02699624550906","0.592812831678453","-0.976189097352421","-1.03132733830081","-0.491975223820195","1.16107638210848","0.623915582780612","-0.656084930448109","0.974012714370759","0.632316195676798","0.798999784982545","0.626623315831308","0.27458625642935","0.871969109289343","1.09592759924993","-0.295199159230737","-0.327802552388181","-0.0363210736292162","0.619535520379107","-0.974074883810751","0.137851263299563","-0.791412842316743","-1.15291291935084","0.239533415231093","0.0757240703051465","-0.111104515384087","0.0580186061732127","-0.885557594655663","0.10971027277636","0.894826855570601","-1.20170243648231","-0.20083186476717","-0.557564297424892","0.399320840026036","-1.63848920244241","0.755440547626173","0.281626581239876","-0.189024335455631","-0.967957724730996","-0.243951065986097","-1.06497397209209","-0.918753510171874","-0.734060857775494","0.0809385021669679","-0.0196916378029327","-0.364180913804598","0.214343081704982","-0.754349914729666","-0.961748994716094","-0.0523181178653036","-0.432274844284456","-0.689368182701679","-0.224170021841091","0.93482544831367","-0.230277458917765","-1.00103811634738","-1.0646644544656","-0.00654416742858709","-1.12758003033053","0.027289574271786","-0.791436986196797","-1.98621809985406","0.927652281246804","-0.448813908435531","-0.404846330537596","-0.254197889282777","1.51090944383605","0.00985772728886747","-1.43808577477299","-0.482883973463571","-1.07866988403245","-1.35555191312847","-0.813206019843512","-0.781958724740939","0.171727298029165","-1.13960265539106","-0.738678786142252","-0.892747802144216","-0.620525661361811","-1.26931489618051","0.852897869570058","-0.913151275297306","0.9776824088289","0.245356874648824","-0.40518843798066","0.00689664522164518","-0.73219484524919","-1.52744199483562","-1.187909922962","0.351767073132814","0.383929024923374","-0.322420364535482","1.28371320495742","0.901445956981426","0.946578276419747","0.940989766472002","0.497529128531373","0.826878962265521","0.6430415073373","1.01304425808893","0.517921297045304"
"PPP2CB","-1.28995278043408","0.925791817724523","-0.774332659973392","0.61434976602839","-2.22116836325896","2.16714990982204","1.11220156121579","0.455047064671284","0.314320513373453","1.20208075282121","0.453062195470743","0.65718663619506","-0.955163792878706","-0.624589985914656","1.18980858458132","-0.759562276184258","-0.322291524509227","-0.693856689307964","-1.11039548508925","0.65193548225126","-3.21278921857852","0.29492768986107","1.69218166773057","0.490012984166976","-0.095706231244071","-0.900693321274955","0.830765909883392","1.49236518157389","-0.50532225949349","1.20558897317072","0.647857118726365","-0.0543933991022778","-1.18648166710715","0.494077458560955","0.0515093737736145","0.115002262006874","-0.873243931926318","0.401804745229599","1.58186515792419","1.61961380955731","-1.34462337859076","1.272299567717","0.397627970201898","1.22199840273564","2.86513919491548","1.5340300066417","1.93272524288717","1.49471983703711","-1.07379798490016","1.72087302332872","0.669465244677488","2.13567049966027","-0.118582268927282","1.54238275766632","0.274312474465485","-0.10145816007234","1.29199277753767","-0.309466375967583","2.07791660105904","0.675791631582641","1.78944521507671","2.27528470751486","1.19701526111836","0.171692852682081","1.39237932921896","-1.09014990363089","-1.55266655345541","1.45737163677897","-0.896068142589765","-1.21283924013161","2.16535427283108","-0.780681897868057","-0.362551929017694","-2.40571470102721","0.4620322940335","1.05092949828862","-1.70972447233235","-0.26307907559759","0.0352197261458233","0.971384109367837","-1.84021040217483","-1.08692377482427","0.783806281056461","-3.11163688971748","-0.806498266972995","1.403938206087","1.82665391305549","-1.5293325622041","1.20409959496224","-1.23831923043676","0.53315302115943","-0.982058478350617","-0.0499225904818344","-0.00839423187479867","1.64689938041572","-0.135873686965871","-1.97781096526208","-1.75177197148945","-0.847685928066805","-0.595017555784652","-0.579766336399207","-1.19293828175366","-1.14641010367619","-1.2509867091655","-0.751453677001648","-1.1983419637907","-0.891516511226367","-0.901409562229309"
"MKNK2","-1.54433498030825","-1.18117256369856","1.03237329506645","0.486072129002768","-0.05763386718112","-1.39961784377053","-2.18350322165789","-0.942359588773041","-0.170694936603088","0.0175293776776038","-0.123989309328111","-1.80628767494076","-0.558076177673545","1.48592915653589","-2.87468134030203","1.50685496367048","0.747171353643501","1.64990295829632","-0.931568715973946","1.71402942080938","0.165837302079705","-0.195897713296433","1.05473994422251","-1.4568971987783","-0.216686167091011","-0.15554805172688","-0.144209054925619","-0.548475249938371","-1.29095291242146","-0.0723668357648298","-2.37084225000883","0.541284220518016","0.542758982681139","-0.390009922442577","-1.48957194314682","-1.85095166241698","0.706705439390518","-0.185052301938391","-1.01190636361409","-0.142123549282539","0.229711485182399","-1.02902630780456","-0.725295547107646","-1.58235867673406","0.094425752251961","-0.804523973473739","-1.83896906612967","-0.497840185463059","-0.431938612377044","-2.01929351343284","1.33968063623634","-1.37433849583446","1.16116567302638","-0.143190876070648","0.504380504206028","0.0206110571430066","-0.291041008577655","-0.925507717889833","-1.61789163987888","0.0325851909010336","-1.377524373004","-0.250440321021461","-0.451303114484526","-0.264348708184747","0.306451410403419","1.36345939239378","0.63245355216588","0.215484963660957","-0.615894676913418","0.829082481249823","-0.242005443315467","0.14155910859621","-2.64060851518525","0.975005162228065","-0.35185381328793","-0.305045950672572","0.242471765310072","1.36109337049957","-0.176268429537256","0.61311771249787","1.98401618957273","0.528556550766007","0.361499847856021","1.82575180012892","-0.352811205334317","1.61580976969724","-0.942081373466847","-0.727806973097473","-0.328760748262978","1.51517278913549","1.72775291978713","0.249497915546301","-0.298678524818517","0.192759040841097","-0.696070184828734","0.566037418607442","1.14949096550489","0.453028904673682","-0.725779570074397","0.114188093990849","0.69893064750538","1.33685972450263","0.896111636596006","0.311113022537211","1.28023166694986","0.403763143464856","0.722891792219426","1.00243249153054"
"RET","-0.7568697648753","0.363683339037262","-0.191551463264265","1.88295881590218","-2.22720852853202","1.3606894909659","-0.535001587055148","-1.43399848685558","-2.56699822247669","0.144904741414241","0.0788267375026957","-1.7055135958655","-1.69608144873164","-1.10705207983504","-0.740100632616054","-1.39505971331259","-0.331365964343425","-0.295023598108917","-2.25729435748293","1.66201423870602","-0.816505360249309","3.03470151878921","1.51650384433628","0.0369573522395482","-0.66725645382642","1.12344004329097","-0.193883970492072","0.749498036382872","-0.0769725305019747","0.849856863864277","3.44401810244424","1.00760601259912","-1.93780171903248","1.46729216231505","0.702024893109238","0.261216034824629","-0.753554921261972","-0.536790483169061","0.877011717637134","-0.528433155024732","-2.36545389196276","1.4545758088182","0.619385471554686","-2.31602143509092","0.389207480083178","1.2458096585496","1.27535635908038","0.260487731066036","-0.522363123193","0.122064089845567","1.30141639601903","1.35206207237369","0.274932886790649","0.963151512412242","-0.647007594595755","2.32774234082576","-0.471250721796112","-1.62211880812395","0.220978214852263","0.588378335884275","-1.57401504585078","1.3388059795982","0.098059901150126","-0.249246470921658","1.36435858333475","0.493362854042916","0.343812719317239","2.31219181798764","-0.46185162425693","1.63465269045838","2.81166817982978","-0.235158377855014","-3.25856920522224","-0.304201061435879","-0.0810960347654523","1.39041392826567","-1.61063719581007","1.44009254296473","1.6020880779258","2.01075481506723","1.03225469064205","-1.2530847857228","1.17781259547251","-1.74690660201307","0.08579169434992","1.76866301276759","2.38917953714356","0.838695290810445","-0.120629604388284","1.01237983459155","-0.245856153938128","-0.335432352652483","0.141817898738177","-1.81330566810003","0.97030820215681","-0.45215123344194","-1.12975067604416","-0.131633009444498","-0.182186369723286","-0.452455149064742","-0.851323676897797","-0.205388259714015","0.236349723131058","-0.565541056501566","-0.422862338196212","-0.0262042719493208","-0.209580245593516","-0.329411927690569"
"CDKL5","-0.72972660790069","0.948692147705486","-1.91531768054051","1.50678755102186","1.27305741693833","0.704561962513181","-1.18107125283403","-1.50149976056669","1.18391218053431","0.325281676502446","0.144825741252033","0.907856063854253","-1.41857613117527","1.78698522903118","2.58743010649343","-0.0344738523220173","1.6810405957114","0.0246519798023955","2.11178556423418","-1.27616391837958","0.962677730603011","0.0902255559831204","-0.052100514271354","0.367256785286001","2.03721182754415","0.167120383953025","-0.162685470494607","-0.779549017686333","-0.0535813051429671","0.865631895963241","1.40739351899538","-2.0134506604337","1.50469441494381","-0.515268833329838","-0.265808651525719","-0.511706090098547","0.271284170449997","1.72575009612823","-0.407922003277386","0.198242834168803","1.27446636220048","-0.606974536819737","-0.259809193467613","1.72807282428286","-0.0264980558797712","0.50783360569121","0.555393644120349","1.21760612992929","1.56693179795089","-0.968642747552695","1.39417224395832","-1.71094181845794","-0.19734389137314","0.398883995922317","1.34312725418939","0.584175878824352","0.727493621047002","0.499891427035701","-0.791119627020887","0.949712050932123","-1.27412132522653","-0.997118683583419","0.958536692177309","0.770129947090665","-0.0905475619411152","1.4534551868878","-0.212005484777896","0.00873490371023017","0.797715052632086","-0.72189692844438","0.443784829580961","1.38923004496493","-1.93181075939071","0.762877888441209","0.39199972044608","0.403306779515157","-0.729819397092199","0.401303082358106","0.969179848955946","0.835111708523516","0.78052358381931","-0.164822256057455","0.560343785595162","2.1048795488682","0.632191681711681","-0.643740783872832","0.627429695310744","-0.512916074320493","0.790404010680598","-0.119426991299024","-1.33432596155194","0.1385130482623","-0.823346392785172","1.03568910063893","0.81882009824688","0.897217933272991","-2.46806576678129","-0.805278869727235","2.1503899030745","-1.60288034255636","-0.948380408774177","-1.20168399146596","-0.658929808565109","-1.30566813665319","-0.994759180845165","-0.78598871562019","-0.807858758927722","-0.875664700158039"
