"","S001","S002","S003","S005","S006","S007","S008","S009","S010","S011","S012","S013","S014","S015","S016","S017","S018","S019","S020","S021","S022","S023","S024","S025","S026","S027","S028","S029","S030","S031","S032","S033","S034","S035","S036","S037","S038","S039","S040","S041","S042","S043","S044","S045","S046","S047","S048","S049","S050","S051","S053","S054","S055","S056","S057","S058","S059","S060","S061","S062","S063","S064","S065","S066","S067","S068","S069","S070","S071","S072","S073","S074","S075","S076","S077","S078","S079","S080","S081","S082","S083","S084","S085","S086","S087","S088","S089","S090","S091","S092","S093","S094","S095","S096","S097","S098","S099","S100","S101","S102","S103","S105","S106","S107","S108","S111","S119","S120","S121","S122","S124","S125","S127","S128","S129"
"MAP3K8","0.794112567087194","-2.3504808093577","0.445063869747545","0.355289687263771","0.611361051597533","0.19701895166843","-0.727571245587073","-0.862465719475711","1.17297775936097","-0.569176990875512","-1.39282922055556","-0.897787516350634","-0.542232280880179","-0.484862844283209","-0.44847995028478","0.607786278402173","-0.949834184261987","-0.334634972664116","-0.325620106338301","-1.04335830583191","-0.247017020671144","-0.846477157818352","-0.129623163217184","0.746485591949718","-0.403034949062182","-1.04581649255733","0.583580271648553","0.164949909136986","-0.345694393134985","-2.23968013537492","-2.19988734213552","-0.127580722210546","1.61063587287325","0.690637310540865","3.01893793349664","0.155982696838851","-0.843831417232293","-0.582844780639783","-2.82437625758895","-0.206150530872067","-0.880232963520067","0.399208112095705","-0.06408865430714","1.52684448176909","2.11577028536102","0.936697457110187","1.96494528676064","-0.0603238656640307","0.580312078028306","0.272547625778735","0.0207409611481327","-0.501217124615067","1.2455063587406","0.25271979051857","-0.114640546170622","-0.753012296289066","-0.305806421642528","-1.67820914828324","-0.212993709961295","-1.12929661867057","0.41127847647361","-0.289680778836293","-1.53933180089812","-0.602639378406643","-0.672979173322305","-0.149181141675958","-1.57813852226087","-1.00887184768581","-2.07058811833021","-0.0510545596774126","0.00364736753902921","-0.721117399721587","0.922373129891704","-0.773467788937385","-1.241446176439","0.720001489719403","1.03282365166261","-1.13569499159608","-0.678962623097372","0.887797280762919","-0.937512110872762","-0.651229899361735","-0.231097068169481","-1.53270178988537","-0.925757914654926","-0.724962546834528","-0.187081697758283","-1.11671147712363","-0.681782680631356","-0.291279647318017","-0.930247238303014","-0.16242367512885","-0.831757056134599","-1.48419396712559","-0.609459892458905","-0.158704299634578","-0.220374395679953","-0.972766262157087","-0.959716614944843","0.0909333630053816","-1.32961832347549","0.42575885064368","0.638706201333583","0.141772480858199","1.37485373566546","0.414241366564098","1.21281309796869","0.477750849165788","0.860109398776909","1.67046631719222","0.26732575732088","0.950400423092214","1.47660192215288","1.78367818644195","-0.59862013477406"
"NEK6","0.624795473659402","-0.311888432368352","-1.31187341288384","0.199433014101471","-0.595779431206214","-2.42427762181763","0.196735827493286","-1.74389376412263","-0.0601038665198724","0.176894840993012","-1.31773561140132","2.09139601083545","0.585675539223821","-0.0190084930684629","0.127789817018336","-0.303060814315066","-1.17899813927589","-0.426960479827558","-1.10414227716612","-0.744461263875116","-1.72876753403477","1.45486772962356","-1.17759859712243","0.300534775624076","-0.882607197226201","-0.685060509115721","0.18346899177705","-0.899301665567949","0.581612223808258","-2.00343074488934","-1.69065582730804","-1.97267202954869","0.820290099837195","-0.691266385539835","-0.224808260227495","-0.173697216024903","-0.986797108977601","-2.2997832972977","-1.89986567942409","-2.2547053955511","0.418174605163193","0.94966667419195","-0.00907092337057692","1.61153814217808","0.305241896451627","0.944472083518315","-0.544287004118248","0.421312789417036","0.143555968662471","-0.705905905852496","-0.327569090205431","-0.776351604746026","0.250764492408485","-0.677715228452393","-0.439506653902443","0.0439197538089212","-0.304319751719141","-0.602968232598121","-0.657278842530621","-0.499535074178469","-0.946635970045489","-0.326013549624248","-2.25460144901469","0.350071866825373","0.335403380073558","0.00746771032180197","-1.70089586724306","-0.679367896426149","-0.672320658643267","1.97010706018057","0.431069057123736","0.0388800450576845","-0.166671911381107","-1.39672843750369","-0.823666911813697","-2.03595948241655","1.23875676838384","-1.1460450831255","-0.994864279183227","0.868187157585986","-0.887753418411974","-1.91861361106836","-0.663547432224801","-1.23673573049736","-2.21429974761473","0.451276542083314","-0.876045952442182","0.887791989547926","1.02163791556337","-0.845513886454567","-2.16138244861837","0.755812728057757","-0.278711195651765","-0.95166961196608","-1.15421049622221","-0.969394146077854","-0.103863022963867","-0.581491777161824","-0.904452797462471","0.358622543502014","-1.0514666786612","-0.214008541599776","0.363107859019213","0.157059173321386","1.62355970445799","0.181003930438445","0.259354280739519","-0.235917973519165","0.40002693050565","0.311776549047465","0.0512837911575157","0.326508921114609","1.31737433661924","0.784696471390092","0.690404779222634"
"PPP3CB","-0.756348445214802","-1.73680067283773","0.576022486154595","1.17965731077231","-2.29597229816452","-1.20026856457752","-0.439287045643302","1.76107152483652","1.08700306194619","-1.10179346957373","0.511909521309259","-0.0556469497075872","0.835021951847647","0.0522872859358718","-0.664588338242134","0.521145021172494","-2.21255395544905","-1.42859659551529","-0.146183490748884","-0.890078146614879","1.54017029328339","0.246747811790685","-0.603019849894849","-0.103334039277016","-0.765193477356797","-0.572012819377623","0.305825782505934","-1.2330521947424","-0.356771311691919","-0.454407969099806","0.408621447211204","-0.214836034022954","-1.63907628348877","0.164635667992684","0.844000923071009","0.099004321724369","0.306825639233169","0.993902470154699","-1.16405475057893","-1.26315367049451","-2.6228697449752","-0.423807473316554","-1.56178104460503","-1.57520888621381","0.780372701029535","-0.601033418635148","0.259390551959424","1.39693680953121","0.508678438666238","0.604568740956876","1.39095377121353","1.19786063300098","0.506245577334775","0.203274018679512","0.281957443585458","-0.203155355998964","-0.023305210651816","0.746704338870462","2.19616547551184","1.66973980542215","2.5989671804032","2.52705731642931","0.958429942948175","1.56332347563098","-1.24094108707063","1.45120923375646","-0.16916642345338","2.32153029002317","-0.630446867724906","0.033507661719023","0.317560942636053","1.27143962394543","1.29044429101147","1.91518550795007","0.655252611718142","2.40491646134053","-0.580939094303287","-0.894046890289448","0.536637334115508","-1.16892365933779","-0.242011562893817","1.01322489342508","2.15467560156023","0.754954208169771","0.262916726956579","1.47226439550258","-0.0478021936203309","0.985728206280852","-0.680934511423837","-0.0612029835684681","-1.37614191664133","2.16497897450271","0.134400031689425","-0.77861963063447","-1.25039236475999","-0.341148079483094","1.48269414122662","0.183706836056009","0.692715605308297","-1.24099235696956","-0.343460826518693","-1.04421515123549","0.0816804751137162","-0.678407007396597","-0.055808085451093","-1.29913595983002","-0.193349672996629","-0.55304685143816","-0.563693472228832","-0.446037619616673","-0.144399596674197","0.481964877857921","-0.0197896808388569","0.700067234640506","-0.642681176322678"
"HIPK3","-0.375413598981229","-1.24523898411007","-1.42109119692914","-0.992548616842815","-1.24743611250162","1.26289975827888","-0.518323086679553","-1.81799302157878","-0.219057168323424","0.364497886529932","-0.277999777371626","-0.714251570853916","-0.81845485599292","-1.06402414871112","-1.25070329467103","-0.641654625084619","-0.248283584150721","-1.18210300579364","1.75720150576938","-0.768886391638976","-0.272432780799222","-1.92345594936334","-1.86881319081248","-0.168787274311813","0.53274631851433","-0.121916817228084","1.49590272836493","1.28384057838732","-1.84317366011366","-0.666938897457727","-0.30070005506093","0.594591335871991","1.17815133692771","0.780818785979811","1.07978007696144","-0.724322650875193","-1.08756394161727","0.19371333813625","0.23274773495508","-1.31441193306439","-0.567041718913128","0.625001359316285","1.84778628031762","-0.662631563527928","0.665235074742099","0.977073179734678","2.03407248684199","-1.22020640040378","-0.391957681177962","0.83094054516805","1.26709996108262","-0.792883555754703","-0.373239916263705","0.18637898788937","-1.26473325137617","-0.910580195138657","-1.19953075157686","0.600194225845645","1.41794961881612","0.293375743931289","-0.390495631895733","-0.571850327544732","-1.07571626490948","-0.48935963567632","1.00358164564587","-0.745610989964623","-1.08602585699073","0.843774644591525","0.0643227733774333","-0.700568500270998","-0.181173827965347","-0.858060628534578","0.602642383977973","-0.394240563959266","-1.67539674994836","-0.60657217221271","-1.45840606280638","-0.882576151185649","-0.837345579952758","0.100903320332221","-0.958445085866189","-0.994283531768094","-0.107068325809407","-1.24107930492703","-1.14901237266815","-0.580329898239282","-0.449359760198855","-0.712409011531414","-1.80574647251282","0.887434392536409","1.12167826474959","-1.06169375654796","-0.221136607016583","-1.0421784122557","-1.22302685765286","-0.728772816223868","-1.27423102287214","-1.18549713399257","-0.708847207266319","0.873432657963574","-0.727486330544582","0.901250635855002","0.774708934282608","0.481653339041117","0.554505799516317","1.54784562853616","1.09482355879523","1.0795980296502","1.47983791458438","1.37017660202821","0.77623116912166","1.08546466963023","1.01452587711848","1.23686585523825","-0.0924563367198292"
"PPP3CC","-0.756348445214802","-1.73680067283773","0.576022486154595","1.17965731077231","-2.29597229816452","-1.20026856457752","-0.439287045643302","1.76107152483652","1.08700306194619","-1.10179346957373","0.511909521309259","-0.0556469497075872","0.835021951847647","0.0522872859358718","-0.664588338242134","0.521145021172494","-2.21255395544905","-1.42859659551529","-0.146183490748884","-0.890078146614879","1.54017029328339","0.246747811790685","-0.603019849894849","-0.103334039277016","-0.765193477356797","-0.572012819377623","0.305825782505934","-1.2330521947424","-0.356771311691919","-0.454407969099806","0.408621447211204","-0.214836034022954","-1.63907628348877","0.164635667992684","0.844000923071009","0.099004321724369","0.306825639233169","0.993902470154699","-1.16405475057893","-1.26315367049451","-2.6228697449752","-0.423807473316554","-1.56178104460503","-1.57520888621381","0.780372701029535","-0.601033418635148","0.259390551959424","1.39693680953121","0.508678438666238","0.604568740956876","1.39095377121353","1.19786063300098","0.506245577334775","0.203274018679512","0.281957443585458","-0.203155355998964","-0.023305210651816","0.746704338870462","2.19616547551184","1.66973980542215","2.5989671804032","2.52705731642931","0.958429942948175","1.56332347563098","-1.24094108707063","1.45120923375646","-0.16916642345338","2.32153029002317","-0.630446867724906","0.033507661719023","0.317560942636053","1.27143962394543","1.29044429101147","1.91518550795007","0.655252611718142","2.40491646134053","-0.580939094303287","-0.894046890289448","0.536637334115508","-1.16892365933779","-0.242011562893817","1.01322489342508","2.15467560156023","0.754954208169771","0.262916726956579","1.47226439550258","-0.0478021936203309","0.985728206280852","-0.680934511423837","-0.0612029835684681","-1.37614191664133","2.16497897450271","0.134400031689425","-0.77861963063447","-1.25039236475999","-0.341148079483094","1.48269414122662","0.183706836056009","0.692715605308297","-1.24099235696956","-0.343460826518693","-1.04421515123549","0.0816804751137162","-0.678407007396597","-0.055808085451093","-1.29913595983002","-0.193349672996629","-0.55304685143816","-0.563693472228832","-0.446037619616673","-0.144399596674197","0.481964877857921","-0.0197896808388569","0.700067234640506","-0.642681176322678"
"TAOK1","-0.667017731736142","0.408076451678024","1.35591685873205","-1.23184557378218","-0.361678858167606","0.123488743366723","-0.197601708509065","0.256282045493749","-0.276958905204695","-0.308631811391369","-0.796834808268689","-0.0380440713491324","-1.1085985416535","-1.47450843093159","-0.814696405732811","-1.25372218607328","1.18095630937064","2.55609137323596","2.25623275208043","-1.08301923578364","-1.46247891013799","-0.616503216195042","-1.88114787741761","-0.756081712425073","0.794033668036904","-0.880617922319985","2.11847120659028","1.22713568286465","-0.464121089040878","-1.03702223478782","-0.257041950040337","-1.00722223668354","0.23443242139671","1.14485156433792","1.81759254163373","0.126366813664796","-0.976544105454457","-1.66250505319633","-0.421081390759482","-0.45037736145727","-1.05611277842461","-0.372641537999345","0.592802176383124","-0.15642752103447","3.18221099885476","0.280500944937928","-1.77072968291346","-0.641873355239494","-2.35452155379649","-1.34763683627199","1.12338267607466","-1.89392692661479","-0.903866461145409","-1.23907455090325","0.0603354567503781","-2.11165988175214","0.654464492987052","-2.36749685598524","-0.354018016654061","-0.384765629359485","-0.915850610455464","1.7219069126112","-0.293772156552402","-0.760419523578843","2.60325241037224","0.721030936919794","0.638678151728731","0.430359621549039","-0.417419406499031","-0.894601846302205","-0.202658616741263","-2.14927019656206","0.372190699228956","-0.309618533110425","0.534818359869262","2.241139547347","-1.26727124461575","-0.80483962007283","-1.34700997726735","-0.243110951205759","-0.611990832346869","-0.142542549841262","0.510985655567467","-0.734026128513403","0.104459592253494","0.987497640921353","0.921640713480113","1.57887027655563","-1.70907890843102","0.995012545258037","0.909796169156743","-1.47106699784465","-1.7292166112863","-0.0282691123922981","0.762206181295996","-1.22568582182662","-0.945695642105266","-1.01727397487927","-2.19602745563371","1.06190404393984","-2.17416600534866","1.41622458711514","0.169989668765804","-0.545998183818212","0.971311275809456","0.54164691756313","0.678609826211902","0.581277144912928","0.405435680978308","1.93410883851401","0.453908959658942","-0.397620031352798","0.683896513813091","0.575134217951968","0.250023968975369"
"MARK3","0.524722406034574","0.11954108991086","-0.881008191122634","-0.285703519782045","-1.32696690179428","1.34569936396289","1.29499719955152","-0.686990828560093","-1.17431084674565","0.307099049316447","1.58443975848743","-0.983462730910871","1.94861401364004","1.42863407283032","0.399531606297296","1.10700627869562","0.375398588762269","-0.184767111160233","-0.302978608647371","0.862277951964215","1.08004143156963","-0.784927874341537","1.51058285930368","1.02614495571966","0.373221912612489","0.517916390725806","-0.796021566904033","0.187776952804786","1.51580856254288","0.87417873878226","0.991645456800133","0.862817067782535","-0.752353379847815","-1.76285491739831","-0.131684733697274","1.01959935953442","1.59741632838169","0.357642536065955","0.302044327895606","1.38694609745822","0.121104851116667","-0.916496405710018","-0.50709028846965","0.284175154029701","-0.860679074547019","-1.17431160410221","-0.900161323644382","-0.361045227171786","-0.27775627333299","0.413968078228762","-0.465725346278356","0.230641497429287","0.738504103152594","0.946729525984886","-0.0363330442641729","1.71397709162973","-0.13855476516079","1.23089245825576","0.640833748110366","-0.495514350170598","0.20659752491714","-0.117695210400344","1.07288326333328","0.7396434759119","0.742947509657119","0.668280652239081","1.90791665585477","-0.998053557065229","0.959135430660418","1.15207360067579","0.247875283743301","1.76622237471363","1.17698775573361","1.00866924228625","0.503850314128856","-0.49413287042212","-0.00147937139474048","2.0220439605122","1.43700955249713","-0.601171946226389","2.05795435558789","1.80511601396635","0.850912198215128","-0.163384791716065","1.13435248460467","-0.401401136249621","0.551821437899678","-1.92703627926275","1.07010745256952","0.285194521154631","-0.960950741730683","0.535153342308869","0.743536797671903","-0.734823320005997","-0.435030624285162","1.58778562071288","0.668400614305608","1.47626600270332","1.30709771153552","-0.466255178895942","0.545916159056082","-0.441783880820312","-0.645995038384417","-0.912437720124654","-1.59649387740308","-0.931735664893019","-0.965793008798807","-1.23225249993353","-1.50500221776866","-0.707767190781122","-0.124860599307158","-0.131300040324612","-0.0936869412666931","-1.29675598131839","-0.525165494006928"
"ANTXR1","0.451986478961054","-0.888702310853144","2.1106847603019","-0.953589828978593","-1.00787502617831","-0.435505888985217","-3.09514140861003","-0.581043342856211","0.333930056275905","-0.0635446187240006","-1.21202915015292","0.706777663626065","-0.994247825918833","-0.564640970754307","-0.80660511481005","-1.3747736976958","-1.1267519148681","0.858584541240795","1.41098899029605","-0.908421552242525","-0.208680597925656","-1.0803645963935","-1.51711303652369","-1.82278163362126","1.8701153194367","-0.217117635944544","0.0166622148842822","0.830968777131011","-0.855415354394123","-0.554856522669802","0.479334658288795","-2.1340857887373","-0.701863892363758","1.16954002286365","0.0919480311855957","0.045327361795942","-2.43722370867653","-1.30208844035262","-2.3304384010316","0.828914930089268","-0.777236250559118","-0.358490778530197","0.6370584661709","2.39419852490731","-0.397682703915973","-0.176837823101799","1.01913117673275","-0.140615568239323","-0.208354201051902","-1.96376031299267","-0.0143567629496024","-1.17615051262501","-0.838918417782813","-0.3559031698937","-0.514912998213385","-1.08606868062637","0.564967174381174","-1.11350815656818","-0.319771293804006","0.364435382023775","-0.190076365133352","1.01545814912089","-0.649436204836468","0.782656501660344","0.680410120974403","-0.276760621983291","-0.433716322458976","0.181050848401306","0.178539790094552","0.41536599419489","-0.137494782352101","0.00470615859421406","0.880324436484273","1.31122745355422","0.00602322133720974","0.207464212629408","0.962994482497101","-1.33832468206936","-1.50702918942884","0.981615803218219","-0.0848316541352141","-0.976286936799454","-1.30030076783529","-2.10802293485439","-0.805522625609449","1.33461778256502","-1.47710977925375","0.412874829225954","-0.0962212491799581","0.119342325510197","-0.903746285564806","0.0248730277829716","-0.402981066294022","-2.25486143606575","-1.8246084721314","-1.31824475859644","0.0524809945729711","-0.195068946727105","-0.144479371490991","0.438846667510551","-0.918398014363844","0.993650464921502","0.716140012425793","0.270181394517597","0.739385923419579","0.557649712028419","0.0971916137083167","1.13771586571397","0.615971242301734","1.03013329232425","0.712725992243318","1.41910220128468","0.752061391502022","0.861822764397535","-0.419351989828007"
"CLK1","-0.710610980018703","-0.686555453577592","-0.222674803246134","0.67253037946352","0.72746644956469","0.391369958221163","-0.474893248956397","1.09223487384635","1.06037718269026","0.957358787655761","-0.954842926680803","-1.40687674089187","-0.742179052585834","-0.593248703446569","0.791397511695866","0.0495936958463418","1.35509858913189","0.749566852584892","0.890536067620029","-0.753239951425716","-0.165880677114802","-0.513635103279485","0.377896867529213","-0.0556678992169465","-0.249607486580339","-0.538896154259181","0.0313113772667915","0.174017947113259","-1.33404066245267","-0.300320985070233","0.184889800896405","-0.575016684872192","0.100254204860265","0.105226033650487","1.32272861572772","-0.851720470280497","0.292137225329114","-1.57054126176569","0.267529753447871","-1.58895826649193","-0.00720902503028059","0.488978135905162","-0.513217919272968","-1.17502415425043","-1.39906791768112","0.450261315699892","0.966975523581547","-0.150517062495488","-0.221834130464308","0.693577789866422","0.126910554575716","-0.0977069555934097","1.18025936099828","-2.35415388764262","1.25711182395414","0.960445832446568","-1.66005733010709","0.331697131344882","-1.9291409508259","-1.05702371483506","-1.30492884788571","-0.817431676563119","-0.325494576240905","-0.808726762925544","-0.888801576496404","-2.3206799996416","-0.679609043259552","-0.498492308613574","-0.78014396116417","-1.28791267419942","-1.45482791826812","-0.66236009586477","-1.3360975939797","-0.094866526167908","-2.02483128259267","-0.108854904750156","-1.33302167855593","-0.241300892462499","0.586567515752324","-1.25403032569054","-1.11827484021617","-2.7894003667931","-0.330273165249888","0.539911212476092","0.540947922536329","-0.193760595254993","-0.872382334885355","0.889022881820202","-1.13744234069474","0.555041081223084","-0.903927618394646","-0.518150797555311","0.639329684793647","2.321009181622","2.61858506441978","-1.19697129129144","-0.0630488664013222","-1.5879328388425","-0.370707728146179","-0.88033493601292","-0.740311094264227","-0.468621421138731","0.106021824681289","0.529285659050888","0.291916443588008","0.687718314981185","0.0782189246585963","0.697393925544975","0.405001474847494","0.392238932610091","0.462176785609016","-0.527036722917556","-0.0943816170028072","-0.587529556778745","1.78830715012557"
"DAPK3","-1.10575910001794","0.911154238050615","0.976360494130233","-0.641064422229236","0.138175978811311","-1.2095211384783","0.208905891603974","-0.571192722576661","-1.0854957022569","1.25959318869991","0.796702632176356","-2.51452395567368","-0.072338985669143","-2.47743836991893","-1.33711814469627","-0.0828582722329424","0.724525125504276","-2.53193715326569","1.40443285708364","0.864974908367674","1.31154455506081","-0.640351461574813","-0.0259171435089867","-0.208379360668495","1.84187192904707","0.797660846580105","0.586463190342753","1.17399349796361","-0.379778037674943","2.24774146950567","1.58700946177469","1.43167904840516","-0.284019380845622","0.677692849807185","0.801747227529311","-0.458944581700112","0.336831394287192","1.80632607772651","1.3941152150188","-0.796502751749283","-0.694481357507886","-0.401592009604103","1.33422369150833","-0.838238236064039","-0.409058461069342","-0.294212656993443","-0.654510635913295","0.067961570740883","0.527966115241275","1.64110526976055","2.13739299592788","0.292496368426645","-1.52043321490534","0.746337259283841","0.644499056130523","-1.3682400763124","0.621728269498327","0.587317145228917","-0.126032423939778","0.720549259020219","0.845912083505087","0.941376774899539","1.90581361688504","-0.485595466595365","-0.520213528515522","0.311913282174037","1.26602471137232","1.12429836253507","0.58401400235335","-3.27632513137763","0.312870327847567","-0.600589822392614","-1.04227182467834","3.2783500409721","-0.136518815303789","1.514106469132","-1.67795930401219","-0.0409321364130591","0.263012433537992","-1.65906424997707","0.395893727975954","0.449668774500727","0.14208743714851","1.71790712474506","1.7648850633423","1.12627280269079","1.11466754647371","-0.785584470023053","-2.09410525472985","1.05411538262839","1.83364520733738","-0.835410117860645","-1.77492036202682","-0.596963180122083","-0.120272342503132","-0.203716402563204","0.885655113161836","0.930727737094997","-0.947198055473778","-0.595583825902181","-1.13245859913945","0.379951153604669","0.839264492727669","0.589662942601027","-0.139521644320189","0.352474854491407","0.523304156829452","0.561505933067929","0.13376302972559","0.187956944367624","-0.111509602406832","-0.045694748513065","-0.769566862054282","-0.474031192552053","0.0199477754188006"
"LATS2","0.353297602941751","0.742330580182914","0.160283554154483","0.468859850826835","0.155898414678422","-0.50280539230041","0.045090881072212","0.26594555808608","-0.920305551860984","-0.23797157129576","1.35707193946605","0.388185239731241","1.10770899180601","-0.0440577750902272","-0.0775229110794613","1.17737004132565","0.624202243094355","-0.204122918148723","0.484557900614459","1.08760116986301","0.660764843061192","0.896610967964951","1.50618046462218","1.02021825781996","-0.269362403968888","2.12860452501091","-0.465490332331003","-0.276533092650672","1.77656160253742","1.41217981257726","-0.0536875008122794","1.11585570509068","-1.20503581916441","-1.38067991670521","-0.469398096910526","0.877604186577301","0.672224813080073","-0.154052428028867","-0.511693660594585","0.635902246111599","-0.688958597969786","-1.16038567436303","-0.806655788454866","3.63204242357722","-0.19051429782368","-1.21843760851799","-1.16496864319857","1.45294577669105","-0.0807597877764597","0.665299586477421","0.857536604360432","1.67111761131764","0.166500550335789","1.7822065955297","0.307848690522531","0.543730270444703","1.01119933649841","1.25457174411729","-0.214590605519391","-0.670964276639651","0.563522448866993","-0.3697543365054","0.668930360365333","1.00861476101014","-0.240529803621239","-0.483210522001223","-0.859391595389327","0.346485805738738","1.56014983964849","0.772314055352832","0.0665337765531671","0.547638390680364","-0.853567583177881","-0.0774655217580964","0.64845921686712","-0.347231102010506","2.32200368063412","0.324802144210276","0.956243183796847","1.26665247273686","-0.149195453372543","1.209825068569","-0.456475162233626","-1.21609982893024","1.18306378198312","0.197470092296982","0.509538338599125","-1.81971771573238","0.321777324095664","0.473474493959207","-0.314003679394481","1.35156334042621","-0.725409730104233","0.91495114701149","0.321464792526167","0.922602383565756","2.09036404753649","0.256645313081448","0.405755328780121","0.405139524549746","-0.994481300055621","-0.58482960677123","-0.829819028079305","-0.379435133847953","-0.793032371539545","-0.69703459722466","-1.17347189098803","-0.943718956959898","-0.700327367478776","-0.819133696670664","-1.12202496157948","-1.65803869233793","-0.455708398317124","-0.635109036288954","-0.767783895652544"
"MAP3K2","0.8916219555018","-0.691488989680464","-1.36031850910261","1.105893140218","-0.946386577422088","-1.65384486041235","0.340056227396893","-0.143761004602591","-1.87206579751674","0.334270145879065","0.778103606580887","-1.77098936658449","-0.316087943791971","1.53385534800297","0.556848678567771","-0.344309117777686","-0.352842564964098","0.546328974018662","-0.785048345674553","0.803272344507303","-0.520351140967235","-0.0892416501656534","0.996392791388479","1.42368275036257","0.363101852449273","1.31458545273258","0.773726328766196","-1.19882074890097","-0.278896313401093","1.61160623520871","-0.532778601337957","1.97153632841101","0.483065000411625","-0.109150382874245","-1.47115942946548","-1.62107380737402","1.41931889708026","-0.914988310094965","0.521901549683165","-0.164107204586977","0.442181593620881","-0.379488219099643","0.177396044997842","-0.153018427150353","-0.94582110534903","0.364051373557471","-0.867755987391747","-0.935240890473161","1.95623342764756","-0.591972175510328","-2.51683940317514","0.314087680464691","0.299342665913764","-0.107002789749654","-2.10604572939553","-0.247528354802548","-0.952973924868862","1.45664071453221","-1.66825116727251","-1.76173813835357","-1.90672410069486","-0.70845928552811","-0.101716179330939","0.35661240662009","-2.50290861254057","-0.543542800950503","-0.498767343639256","-2.60257193552907","-0.251518664681249","0.226032885617981","0.544481026573972","1.39894988192348","-1.00135970417577","-0.520388948769046","-0.993657863697343","-1.66574344763442","0.251169958574036","0.706058470785312","1.30687715104607","-1.83138370096834","-0.795941606012371","1.46973092805197","-1.04948534892853","-1.78832191036887","0.721978834952694","0.339065339951214","-1.31552041346516","-0.207316454210831","1.41182494710837","-2.34928488493482","-1.39926515093806","-0.314285889163903","-1.4408107507783","-0.130858818003125","-0.961937598585081","1.08997456097382","-0.23662549024207","-0.929710082081942","-0.464682960699032","-0.59887833659865","0.632164649424111","0.0732941404135065","0.057030098772533","-0.518945620955418","0.183508281995711","-0.121331317114868","-0.268577089670368","0.0670691369617725","-0.117804859410669","0.124576034038906","-0.52750185451998","-0.209475200453924","2.19413829501083","0.258697567145909","0.382206406397097"
"SERPINA2","0.451986478961054","-0.888702310853144","2.1106847603019","-0.953589828978593","-1.00787502617831","-0.435505888985217","-3.09514140861003","-0.581043342856211","0.333930056275905","-0.0635446187240006","-1.21202915015292","0.706777663626065","-0.994247825918833","-0.564640970754307","-0.80660511481005","-1.3747736976958","-1.1267519148681","0.858584541240795","1.41098899029605","-0.908421552242525","-0.208680597925656","-1.0803645963935","-1.51711303652369","-1.82278163362126","1.8701153194367","-0.217117635944544","0.0166622148842822","0.830968777131011","-0.855415354394123","-0.554856522669802","0.479334658288795","-2.1340857887373","-0.701863892363758","1.16954002286365","0.0919480311855957","0.045327361795942","-2.43722370867653","-1.30208844035262","-2.3304384010316","0.828914930089268","-0.777236250559118","-0.358490778530197","0.6370584661709","2.39419852490731","-0.397682703915973","-0.176837823101799","1.01913117673275","-0.140615568239323","-0.208354201051902","-1.96376031299267","-0.0143567629496024","-1.17615051262501","-0.838918417782813","-0.3559031698937","-0.514912998213385","-1.08606868062637","0.564967174381174","-1.11350815656818","-0.319771293804006","0.364435382023775","-0.190076365133352","1.01545814912089","-0.649436204836468","0.782656501660344","0.680410120974403","-0.276760621983291","-0.433716322458976","0.181050848401306","0.178539790094552","0.41536599419489","-0.137494782352101","0.00470615859421406","0.880324436484273","1.31122745355422","0.00602322133720974","0.207464212629408","0.962994482497101","-1.33832468206936","-1.50702918942884","0.981615803218219","-0.0848316541352141","-0.976286936799454","-1.30030076783529","-2.10802293485439","-0.805522625609449","1.33461778256502","-1.47710977925375","0.412874829225954","-0.0962212491799581","0.119342325510197","-0.903746285564806","0.0248730277829716","-0.402981066294022","-2.25486143606575","-1.8246084721314","-1.31824475859644","0.0524809945729711","-0.195068946727105","-0.144479371490991","0.438846667510551","-0.918398014363844","0.993650464921502","0.716140012425793","0.270181394517597","0.739385923419579","0.557649712028419","0.0971916137083167","1.13771586571397","0.615971242301734","1.03013329232425","0.712725992243318","1.41910220128468","0.752061391502022","0.861822764397535","-0.419351989828007"
